"campaignID";"profilID";"siteID";"insurer";"coverage";"prix";"fees";"date_extraction";"date_aspiration";"flag_parsing";"wrong_price";"id";"status";"year";"month";"week";"type"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"6472";"350";"2017-02-28";"2017-02-28";"";"";"149";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"ALPTIS";"Minimum";"8425";"";"2017-02-28";"2017-02-28";"";"";"150";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"HODEVA";"Minimum";"8786";"100";"2017-02-28";"2017-02-28";"";"";"151";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"9283";"20";"2017-02-28";"2017-02-28";"";"";"152";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"AXA";"Minimum";"10661";"30
";"2017-02-28";"2017-02-28";"";"";"153";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"11984";"20";"2017-02-28";"2017-02-28";"";"";"154";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"14326";"Gratuits";"2017-02-28";"2017-02-28";"";"";"155";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"Zen'up";"Minimum";"16201";"20";"2017-02-28";"2017-02-28";"";"";"156";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_292";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"20823";"Gratuits";"2017-02-28";"2017-02-28";"";"";"157";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"7049";"175";"2017-02-28";"2017-02-28";"";"";"158";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"HODEVA";"Minimum";"9155";"50";"2017-02-28";"2017-02-28";"";"";"159";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"Zen'up";"Minimum";"12737";"20";"2017-02-28";"2017-02-28";"";"";"160";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"14060";"10";"2017-02-28";"2017-02-28";"";"";"161";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"15545";"20";"2017-02-28";"2017-02-28";"";"";"162";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"ALPTIS";"Minimum";"16269";"";"2017-02-28";"2017-02-28";"";"";"163";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"16583";"Gratuits";"2017-02-28";"2017-02-28";"";"";"164";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"AXA";"Minimum";"16928";"15
";"2017-02-28";"2017-02-28";"";"";"165";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"17736";"Gratuits";"2017-02-28";"2017-02-28";"";"";"166";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"19417";"20";"2017-02-28";"2017-02-28";"";"";"167";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"7049";"175";"2017-02-28";"2017-02-28";"";"";"168";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"14740";"50";"2017-02-28";"2017-02-28";"";"";"169";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"18197";"20";"2017-02-28";"2017-02-28";"";"";"170";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"20000";"20";"2017-02-28";"2017-02-28";"";"";"171";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Formule Optimum";"22320";"10";"2017-02-28";"2017-02-28";"";"";"172";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"23492";"Gratuits";"2017-02-28";"2017-02-28";"";"";"173";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"ALPTIS";"Formule Optimum";"23696";"";"2017-02-28";"2017-02-28";"";"";"174";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"26001";"Gratuits";"2017-02-28";"2017-02-28";"";"";"175";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"AXA";"Formule Optimum";"29947";"15
";"2017-02-28";"2017-02-28";"";"";"176";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_411";"ASSURLAND_LOAN";"Groupe AVIVA";"Formule Optimum";"31890";"20";"2017-02-28";"2017-02-28";"";"";"177";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"4164";"350";"2017-02-28";"2017-02-28";"";"";"178";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"HODEVA";"Minimum";"4680";"100";"2017-02-28";"2017-02-28";"";"";"179";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"6028";"20";"2017-02-28";"2017-02-28";"";"";"180";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"Zen'up";"Minimum";"6618";"20";"2017-02-28";"2017-02-28";"";"";"181";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"9919";"Gratuits";"2017-02-28";"2017-02-28";"";"";"182";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"5114";"350";"2017-02-28";"2017-02-28";"";"";"183";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"6595";"100";"2017-02-28";"2017-02-28";"";"";"184";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"8874";"20";"2017-02-28";"2017-02-28";"";"";"185";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"9909";"20";"2017-02-28";"2017-02-28";"";"";"186";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_299";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"11135";"Gratuits";"2017-02-28";"2017-02-28";"";"";"187";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"1311";"350";"2017-02-28";"2017-02-28";"";"";"188";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"Zen'up";"Minimum";"1904";"20";"2017-02-28";"2017-02-28";"";"";"189";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"1920";"20";"2017-02-28";"2017-02-28";"";"";"190";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"ALPTIS";"Minimum";"2104";"";"2017-02-28";"2017-02-28";"";"";"191";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"AXA";"Minimum";"2139";"30
";"2017-02-28";"2017-02-28";"";"";"192";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"HODEVA";"Minimum";"2354";"100";"2017-02-28";"2017-02-28";"";"";"193";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"2563";"Gratuits";"2017-02-28";"2017-02-28";"";"";"194";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_10";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"6480";"Gratuits";"2017-02-28";"2017-02-28";"";"";"195";"OK";"2017";"2";"9";"RECURRENT"
